iter	MultiClass
2925	0.4051508383
2926	0.4050681405
2927	0.4050246306
2928	0.4049461554
2929	0.4048914918
2930	0.4048476763
2931	0.4048193185
2932	0.4047250922
2933	0.4046251778
2934	0.4045604279
2935	0.4044991922
2936	0.4044536009
2937	0.404401046
2938	0.404333101
2939	0.4042357673
2940	0.4041624786
2941	0.4040846069
2942	0.404033157
2943	0.4039658564
2944	0.4038838301
2945	0.4038414866
2946	0.403778841
2947	0.4037341136
2948	0.403650318
2949	0.4035732103
2950	0.4035342886
2951	0.4034789184
2952	0.4034178695
2953	0.4033773838
2954	0.4033426205
2955	0.4033016671
2956	0.4032511754
2957	0.4031588042
2958	0.4030914004
2959	0.4030080978
2960	0.4029208718
2961	0.4028412568
2962	0.4027888032
2963	0.4027242153
2964	0.4026525695
2965	0.4025828027
2966	0.4025144742
2967	0.4024705904
2968	0.4023881348
2969	0.4023372517
2970	0.4022732751
2971	0.4022116316
2972	0.4021301688
2973	0.4020282031
2974	0.4019575208
2975	0.4018866526
2976	0.401794041
2977	0.4017526668
2978	0.4016937454
2979	0.401643852
2980	0.4015907794
2981	0.4015297911
2982	0.4014437856
2983	0.4013308549
2984	0.4012142004
2985	0.4011871455
2986	0.4011026533
2987	0.4010638704
2988	0.4009938034
2989	0.4008891776
2990	0.4008202749
2991	0.4007642385
2992	0.400712563
2993	0.4006615349
2994	0.4005841125
2995	0.4005278731
2996	0.4004025014
2997	0.4002967341
2998	0.4001942209
2999	0.4001442665
3000	0.4000445273
3001	0.399945417
3002	0.3998795856
3003	0.3998142815
3004	0.3997777418
3005	0.399685264
3006	0.3996116521
3007	0.3995528088
3008	0.3994918469
3009	0.399451591
3010	0.399403471
3011	0.3993109328
3012	0.399234087
3013	0.3991892313
3014	0.3990943169
3015	0.3990439066
3016	0.3989959263
3017	0.3989143735
3018	0.3988393129
3019	0.3987971843
3020	0.3987450852
3021	0.39871116
3022	0.3986283857
3023	0.3985795322
3024	0.398537898
3025	0.39846283
3026	0.3983641148
3027	0.3983009808
3028	0.3982705574
3029	0.3982414747
3030	0.3981576778
3031	0.3980562473
3032	0.3979840042
3033	0.3979053587
3034	0.3978514784
3035	0.3977849703
3036	0.3977385828
3037	0.3977067563
3038	0.3976346556
3039	0.3975751534
3040	0.3974774145
3041	0.3973989801
3042	0.3973091366
3043	0.397246484
3044	0.3971761316
3045	0.3971310125
3046	0.3970618555
3047	0.396993774
3048	0.396904425
3049	0.3968565753
3050	0.3967983899
3051	0.3967721309
3052	0.3967292665
3053	0.3966755496
3054	0.3966287412
3055	0.3965661183
3056	0.3965168705
3057	0.3964765087
3058	0.3964328804
3059	0.3963603532
3060	0.3963075466
3061	0.3962286239
3062	0.3961738429
3063	0.3961052898
3064	0.3960729485
3065	0.3960195095
3066	0.3959584039
3067	0.3959080843
3068	0.3958727638
3069	0.3958019188
3070	0.3957492635
3071	0.395657737
3072	0.3956148799
3073	0.3955687026
3074	0.3955271878
3075	0.3954338095
3076	0.3953964069
3077	0.3953573886
3078	0.3952649595
3079	0.3951878675
3080	0.3951400711
3081	0.395080791
3082	0.395033454
3083	0.3949840355
3084	0.3949008462
3085	0.3948418931
3086	0.3947939414
3087	0.3947260099
3088	0.3946439892
3089	0.3945520172
3090	0.3945302746
3091	0.394473963
3092	0.3944297104
3093	0.3943755718
3094	0.3943373332
3095	0.3942345299
3096	0.3941731011
3097	0.3941101527
3098	0.3940376299
3099	0.3939747161
3100	0.3939226531
3101	0.3938723893
3102	0.3938242802
3103	0.3937387381
3104	0.3936897822
3105	0.3936301889
3106	0.3935549085
3107	0.3934984902
3108	0.3934611931
3109	0.3933776811
3110	0.3933386783
3111	0.3932623534
3112	0.3931949317
3113	0.3931243854
3114	0.3930791571
3115	0.3929990372
3116	0.3929649477
3117	0.3929075534
3118	0.3928354396
3119	0.3927567819
3120	0.3926837414
3121	0.3926434429
3122	0.3926004639
3123	0.3925504258
3124	0.3925284225
3125	0.3924443177
3126	0.3923534908
3127	0.3923029033
3128	0.3922270426
3129	0.392155138
3130	0.3920689165
3131	0.3920456282
3132	0.3919810493
3133	0.391944235
3134	0.3918943383
3135	0.3918692407
3136	0.3918086343
3137	0.3917449541
3138	0.3916897801
3139	0.3916226358
3140	0.391555259
3141	0.3914755886
3142	0.391381503
3143	0.3913052209
3144	0.3912351752
3145	0.3911532893
3146	0.3910622103
3147	0.3910095518
3148	0.3909525168
3149	0.3908550112
3150	0.3908247935
3151	0.3907457818
3152	0.3906862437
3153	0.3906372994
3154	0.3905811917
3155	0.3904995847
3156	0.3904513347
3157	0.3903805201
3158	0.390306569
3159	0.3902532447
3160	0.3901861645
3161	0.3901408783
3162	0.3901056647
3163	0.3900046429
3164	0.3899494515
3165	0.3899024796
3166	0.3898357485
3167	0.3897951636
3168	0.3897491105
3169	0.3897024376
3170	0.3896197473
3171	0.3895712405
3172	0.3895343514
3173	0.3894665727
3174	0.3893952327
3175	0.3892955276
3176	0.3892390184
3177	0.389175064
3178	0.3891020353
3179	0.3890224197
3180	0.3889809277
3181	0.3889108726
3182	0.3888265
3183	0.3887884101
3184	0.3887310241
3185	0.388621415
3186	0.3885538876
3187	0.3884961285
3188	0.3884357781
3189	0.3883901728
3190	0.3882970818
3191	0.3882222308
3192	0.3881499582
3193	0.3880913951
3194	0.387999044
3195	0.3879466961
3196	0.3879120902
3197	0.38786544
3198	0.387783129
3199	0.3876903401
3200	0.3876487217
3201	0.3876043452
3202	0.3875472549
3203	0.3874889658
3204	0.3874224679
3205	0.3873707375
3206	0.3873086438
3207	0.3872198192
3208	0.3871929353
3209	0.3871492724
3210	0.3870666472
3211	0.3869900623
3212	0.3869192458
3213	0.3868627395
3214	0.3867897068
3215	0.3867076861
3216	0.3866471805
3217	0.3866082283
3218	0.3865652451
3219	0.3865110707
3220	0.386463092
3221	0.3863955443
3222	0.3863368695
3223	0.3862522942
3224	0.3862195984
3225	0.3861378775
3226	0.3860943675
3227	0.3860372884
3228	0.3860007298
3229	0.3859619105
3230	0.3859004312
3231	0.3858529892
3232	0.3857686678
3233	0.3856888418
3234	0.3856239968
3235	0.3855600294
3236	0.385473703
3237	0.3853862402
3238	0.3853579039
3239	0.3853076516
3240	0.3852487317
3241	0.3851555609
3242	0.3851317956
3243	0.385077634
3244	0.3849743109
3245	0.3849132768
3246	0.384867413
3247	0.3847919072
3248	0.384700549
3249	0.3846152238
3250	0.3845686112
3251	0.3844977299
3252	0.3844548251
3253	0.3844359794
3254	0.3843790576
3255	0.3843090814
3256	0.3842590309
3257	0.3842161109
3258	0.3841321216
3259	0.3840456685
3260	0.383988433
3261	0.3839060178
3262	0.3838553571
3263	0.3837900869
3264	0.3837750017
3265	0.3836954624
3266	0.3836261674
3267	0.3835872392
3268	0.3835194424
3269	0.3834267027
3270	0.3833760042
3271	0.3833382978
3272	0.3833157958
3273	0.3832486168
3274	0.3831797112
3275	0.3831362627
3276	0.383068478
3277	0.3829975383
3278	0.3829282192
3279	0.382841299
3280	0.3827922289
3281	0.3827488984
3282	0.3827070901
3283	0.382631236
3284	0.3825164207
3285	0.3824379864
3286	0.382362613
3287	0.3823205621
3288	0.382237438
3289	0.3821793959
3290	0.3821251963
3291	0.3820786503
3292	0.3819429099
3293	0.3818788068
3294	0.3818039619
3295	0.381764123
3296	0.3817364007
3297	0.3816590354
3298	0.3816037732
3299	0.3815370105
3300	0.3814834755
3301	0.3814338908
3302	0.3813819473
3303	0.3813360632
3304	0.3813059595
3305	0.3812636241
3306	0.3812267752
3307	0.3811476015
3308	0.3810728582
3309	0.3810087121
3310	0.3809385523
3311	0.38087894
3312	0.3807755402
3313	0.3807303789
3314	0.3806466548
3315	0.3805889651
3316	0.3805454827
3317	0.3804819461
3318	0.3804205317
3319	0.3803683262
3320	0.3803006074
3321	0.3802491513
3322	0.3801858629
3323	0.3801089968
3324	0.3800456799
3325	0.3800082704
3326	0.3799506759
3327	0.3798769967
3328	0.3798423995
3329	0.3797766315
3330	0.3797306791
3331	0.3796670237
3332	0.3796306914
3333	0.3795519379
3334	0.379510196
3335	0.3794350935
3336	0.3794082319
3337	0.3793080761
3338	0.3792668054
3339	0.3792103179
3340	0.3791613997
3341	0.3791108489
3342	0.3790387568
3343	0.3789691449
3344	0.3789065258
3345	0.3788579731
3346	0.378807739
3347	0.3787488325
3348	0.3786952833
3349	0.378651998
3350	0.3786121884
3351	0.3785415735
3352	0.3784724348
3353	0.3784185711
3354	0.3783733379
3355	0.3783371339
3356	0.3782391209
3357	0.3781717384
3358	0.3781093676
3359	0.3780624648
3360	0.3779967093
3361	0.3779665656
3362	0.3779016037
3363	0.3778544306
3364	0.3778286516
3365	0.3777855364
3366	0.3776920691
3367	0.3776444169
3368	0.3776023165
3369	0.3775562124
3370	0.3774997428
3371	0.3774491088
3372	0.3773800136
3373	0.3773513718
3374	0.3773144542
3375	0.3772462479
3376	0.3772066222
3377	0.3771546064
3378	0.377117177
3379	0.3770103513
3380	0.3769643524
3381	0.3769183509
3382	0.3768280586
3383	0.3767786689
3384	0.3767465824
3385	0.3766907314
3386	0.3766357099
3387	0.3766087166
3388	0.3765730077
3389	0.3765303095
3390	0.3764870414
3391	0.3764331053
3392	0.3763464434
3393	0.3762940462
3394	0.3762567321
3395	0.3762027397
3396	0.3761439827
3397	0.3760686251
3398	0.3760258816
3399	0.3759606561
3400	0.3759071881
3401	0.3758419779
3402	0.3757763447
3403	0.3757104311
3404	0.3756691996
3405	0.3756391022
3406	0.3755480686
3407	0.3754824248
3408	0.3754323382
3409	0.3753856654
3410	0.3753248573
3411	0.3752717973
3412	0.3752081509
3413	0.3751436411
3414	0.3750834377
3415	0.3750101062
3416	0.3749547099
3417	0.3749302466
3418	0.3749107676
3419	0.3748448287
3420	0.3748213098
3421	0.3747682614
3422	0.3746984476
3423	0.3746679865
3424	0.374594605
3425	0.374551031
3426	0.3744980901
3427	0.3744561881
3428	0.3744166087
3429	0.3743550745
3430	0.3743015059
3431	0.3742710714
3432	0.3741979944
3433	0.3741278579
3434	0.3740838573
3435	0.3740423078
3436	0.3739776684
3437	0.3739429067
3438	0.3738554657
3439	0.373782785
3440	0.3737513393
3441	0.3737126895
3442	0.3736568178
3443	0.3736244409
3444	0.3735585438
3445	0.3734695361
3446	0.3734132335
3447	0.3733533214
3448	0.3732778523
3449	0.373229142
3450	0.3731554308
3451	0.3731059475
3452	0.3730208358
3453	0.3729737413
3454	0.3729436936
3455	0.3728826959
3456	0.37283316
3457	0.3727754291
3458	0.3727391202
3459	0.3726781674
3460	0.3726357463
3461	0.3725841314
3462	0.3725321339
3463	0.3724786874
3464	0.3724174925
3465	0.3723422281
3466	0.3723064703
3467	0.3722310246
3468	0.3721849906
3469	0.3721147415
3470	0.3720434128
3471	0.3719820855
3472	0.3719016817
3473	0.3718336145
3474	0.3718024852
3475	0.3717559602
3476	0.3716762201
3477	0.371628077
3478	0.371544191
3479	0.3714740133
3480	0.3714263567
3481	0.3713395765
3482	0.3712710091
3483	0.3712385967
3484	0.3711545099
3485	0.3710793191
3486	0.3710279045
3487	0.370991013
3488	0.3709507215
3489	0.3708882097
3490	0.3708581258
3491	0.3708029412
3492	0.3707091058
3493	0.3706323293
3494	0.3705564933
3495	0.3704696592
3496	0.3704209303
3497	0.3703754468
3498	0.3702888705
3499	0.370255394
3500	0.3702107159
3501	0.3701918936
3502	0.3701210936
3503	0.37007991
3504	0.3700256878
3505	0.3699680912
3506	0.3699368506
3507	0.3699053525
3508	0.3698484687
3509	0.3698023768
3510	0.3697452795
3511	0.3696898213
3512	0.3696182517
3513	0.3695732016
3514	0.3695156522
3515	0.3694617804
3516	0.3693988171
3517	0.369360974
3518	0.3693148338
3519	0.3692741071
3520	0.3692131757
3521	0.3691718851
3522	0.3691297719
3523	0.3691057317
3524	0.3690504942
3525	0.3690048213
3526	0.3689323349
3527	0.3689086633
3528	0.3688675349
3529	0.3688258032
3530	0.3687608616
3531	0.368712797
3532	0.3686739069
3533	0.3686293417
3534	0.3686018131
3535	0.3685547584
3536	0.3684533301
3537	0.368395136
3538	0.3683331646
3539	0.3682492724
3540	0.3681495064
3541	0.3681153458
3542	0.3680660323
3543	0.3680419235
3544	0.3679800475
3545	0.3678942313
3546	0.3678396634
3547	0.3677710456
3548	0.3677013644
3549	0.3676555031
3550	0.3676276366
3551	0.367576694
3552	0.3675298132
3553	0.3674871765
3554	0.3674486165
3555	0.3673737648
3556	0.3673136192
3557	0.3672326234
3558	0.3671809132
3559	0.3671409617
3560	0.367077179
3561	0.3670171427
3562	0.3669483057
3563	0.3668804788
3564	0.3667976549
3565	0.3667768277
3566	0.3667413924
3567	0.3666946364
3568	0.3666256573
3569	0.3665891385
3570	0.3665072016
3571	0.3664731805
3572	0.3664142732
3573	0.366368114
3574	0.3663295112
3575	0.3662534238
3576	0.3662146584
3577	0.3661622515
3578	0.3661309445
3579	0.3660491761
3580	0.3659843368
3581	0.3659265003
3582	0.3658768565
3583	0.3658345671
3584	0.365764252
3585	0.3657117303
3586	0.3656548601
3587	0.365593909
3588	0.3655008159
3589	0.3654118269
3590	0.3653475079
3591	0.3652844625
3592	0.365206264
3593	0.3651302955
3594	0.3650600399
3595	0.3650227135
3596	0.3649657925
3597	0.3648907291
3598	0.3648360412
3599	0.3647632196
3600	0.3646734122
3601	0.3646297604
3602	0.3645405998
3603	0.3645082025
3604	0.3644529754
3605	0.3643773703
3606	0.3643380465
3607	0.3642344766
3608	0.3641868719
3609	0.3641236933
3610	0.3640628014
3611	0.363981024
3612	0.3639349492
3613	0.3638922569
3614	0.3638632854
3615	0.3637865771
3616	0.3637375099
3617	0.3636894798
3618	0.3636167946
3619	0.3635749254
3620	0.3635180292
3621	0.3634851907
3622	0.3634431826
3623	0.3634101322
3624	0.3633699029
3625	0.3633007937
3626	0.3632444175
3627	0.3632014625
3628	0.3631402074
3629	0.3631006599
3630	0.3630175737
3631	0.3629472924
3632	0.3629120812
3633	0.3628544466
3634	0.3628028736
3635	0.3627264477
3636	0.3626730596
3637	0.3626207111
3638	0.3625448114
3639	0.362520602
3640	0.36248176
3641	0.3623994793
3642	0.3623458234
3643	0.3623009704
3644	0.3622513356
3645	0.3621955933
3646	0.3621477021
3647	0.3621103296
3648	0.3620529159
3649	0.3619900143
3650	0.3619390383
3651	0.3618661504
3652	0.361807015
3653	0.361744304
3654	0.3616645333
3655	0.3615931512
3656	0.3615367441
3657	0.361491162
3658	0.3614076316
3659	0.3613422107
3660	0.3612864768
3661	0.3612408833
3662	0.361205537
3663	0.3611612271
3664	0.3611004757
3665	0.361034322
3666	0.3610066665
3667	0.3609565464
3668	0.3608949889
3669	0.3608162346
3670	0.3607617149
3671	0.3607313118
3672	0.3606941646
3673	0.3606309143
3674	0.3605452138
3675	0.3604638515
3676	0.360411023
3677	0.3603503848
3678	0.3603140482
3679	0.3602535685
3680	0.3601959624
3681	0.3601206025
3682	0.3600509783
3683	0.3599919529
3684	0.359942225
3685	0.3599094022
3686	0.3598221397
3687	0.3597694322
3688	0.3597021156
3689	0.3596600579
3690	0.3596003378
3691	0.3595605972
3692	0.3595201107
3693	0.3594560555
3694	0.35940528
3695	0.359334708
3696	0.3592756796
3697	0.3592541378
3698	0.359201705
3699	0.3591633135
3700	0.3591231056
3701	0.3590714118
3702	0.3590477402
3703	0.3589812636
3704	0.3589225523
3705	0.3588495662
3706	0.358815471
3707	0.3587920615
3708	0.3587198657
3709	0.3586855901
3710	0.3586232306
3711	0.3585562918
3712	0.3584940463
3713	0.3584460483
3714	0.3583767363
3715	0.3583094757
3716	0.3582315818
3717	0.3581937173
3718	0.3581305626
3719	0.3580438845
3720	0.3579889259
3721	0.3579462534
3722	0.3579124899
3723	0.357864707
3724	0.3577786329
3725	0.3577032487
3726	0.357636627
3727	0.3575716468
3728	0.35749902
3729	0.3574397522
3730	0.3573727508
3731	0.3573120037
3732	0.3572362709
3733	0.3571663552
3734	0.3571262277
3735	0.3570659632
3736	0.3570252718
3737	0.3569825507
3738	0.3569496406
3739	0.3568871588
3740	0.3568332661
3741	0.3567932532
3742	0.3567484383
3743	0.3567152979
3744	0.356656828
3745	0.3566139696
3746	0.3565644404
3747	0.3565303513
3748	0.3564958448
3749	0.3564377276
3750	0.3563765293
3751	0.3563185388
3752	0.3562825301
3753	0.3562625301
3754	0.356199087
3755	0.3561130075
3756	0.3560486837
3757	0.3559885768
3758	0.3559149742
3759	0.3558684914
3760	0.3558052884
3761	0.3557652166
3762	0.3556746574
3763	0.3556080873
3764	0.3555574415
3765	0.3555111768
3766	0.3554491081
3767	0.3553370608
3768	0.3552966556
3769	0.3552097463
3770	0.3551621855
3771	0.3551301538
3772	0.3550981673
3773	0.3550332118
3774	0.3549852946
3775	0.3549286231
3776	0.3548547061
3777	0.354805249
3778	0.3547406984
3779	0.3546922697
3780	0.3546383174
3781	0.3545861696
3782	0.3545548777
3783	0.3544920051
3784	0.354450377
3785	0.3543714579
3786	0.3543174704
3787	0.3542698198
3788	0.3542295741
3789	0.3541550632
3790	0.3540912973
3791	0.3540059074
3792	0.3539453153
3793	0.3538815882
3794	0.3537554007
3795	0.3537237101
3796	0.3536810946
3797	0.3536319968
3798	0.3535841101
3799	0.3535035654
3800	0.353464519
3801	0.353425285
3802	0.3533952691
3803	0.353317933
3804	0.3532618362
3805	0.3532237505
3806	0.3531976772
3807	0.3530968431
3808	0.3530406118
3809	0.3529804666
3810	0.3529409534
3811	0.3528903113
3812	0.3528469081
3813	0.3528128019
3814	0.3527762942
3815	0.3527420234
3816	0.3526759428
3817	0.3526229445
3818	0.3525374621
3819	0.3524852855
3820	0.3524035406
3821	0.3523474476
3822	0.3522859367
3823	0.3522186876
3824	0.35216356
3825	0.3520881058
3826	0.3520321062
3827	0.3519858639
3828	0.3518989614
3829	0.3518609126
3830	0.3517856967
3831	0.3517187582
3832	0.3516627636
3833	0.3516166758
3834	0.3515877417
3835	0.3515072504
3836	0.3514686928
3837	0.3514404134
3838	0.3513795088
3839	0.3513167723
3840	0.3512737493
3841	0.3512033163
3842	0.3511441345
3843	0.3510911277
3844	0.3510161633
3845	0.3509494229
3846	0.3509016636
3847	0.3508595395
3848	0.3508381752
3849	0.3507645584
3850	0.3506961705
3851	0.35064512
3852	0.3505850022
3853	0.3505374924
3854	0.3504781078
3855	0.3504071971
3856	0.3503582625
3857	0.3502957624
3858	0.3502627665
3859	0.3502080913
3860	0.3501762002
3861	0.3501154621
3862	0.3500651385
3863	0.3500285004
3864	0.3499816961
3865	0.3499283021
3866	0.34989319
3867	0.3498489475
3868	0.3497864399
3869	0.3497362747
3870	0.3496658243
3871	0.3496154854
3872	0.3495580477
3873	0.349505959
3874	0.3494177236
3875	0.3493459969
3876	0.3492793092
3877	0.3492265583
3878	0.349161547
3879	0.3491092258
3880	0.3490603368
3881	0.3490059143
3882	0.3489514804
3883	0.3489028002
3884	0.3488417145
3885	0.348795751
3886	0.3487186404
3887	0.3486405994
3888	0.3485579749
3889	0.3485191668
3890	0.3484922992
3891	0.3484413263
3892	0.3484125658
3893	0.3483824011
3894	0.3483182267
3895	0.3482852028
3896	0.3482379283
3897	0.348205249
3898	0.3481410303
3899	0.3480663698
3900	0.3480370428
3901	0.3479903672
3902	0.347947025
3903	0.347881043
3904	0.3478181871
3905	0.3477745964
3906	0.3477500759
3907	0.3477136531
3908	0.3476665328
3909	0.3476223359
3910	0.3475761142
3911	0.3475298075
3912	0.3474910356
3913	0.3474480225
3914	0.3474190616
3915	0.3473841061
3916	0.3473059207
3917	0.3472578974
3918	0.3472045184
3919	0.3471391041
3920	0.347088853
3921	0.3470301576
3922	0.3469474129
3923	0.346905732
3924	0.3468542852
3925	0.3467734247
3926	0.3467258493
3927	0.3466973625
3928	0.3466471183
3929	0.3465900777
3930	0.3465515655
3931	0.3465105514
3932	0.3464420494
3933	0.3464169995
3934	0.346387286
3935	0.3463343097
3936	0.3462670291
3937	0.3461840473
3938	0.3461584255
3939	0.3460932869
3940	0.3460399381
3941	0.3459905235
3942	0.345928367
3943	0.3458795052
3944	0.3458108455
3945	0.345766527
3946	0.3457371091
3947	0.3457049652
3948	0.3456763041
3949	0.3456258817
3950	0.3455867632
3951	0.3455196798
3952	0.3454758989
3953	0.3454524324
3954	0.3453849294
3955	0.3453291827
3956	0.3452592287
3957	0.3451938845
3958	0.3451442575
3959	0.345082222
3960	0.3450192321
3961	0.3449550475
3962	0.3448952238
3963	0.3448449122
3964	0.3448056738
3965	0.3447632059
3966	0.3446853553
3967	0.3446498165
3968	0.3446221165
3969	0.3445563441
3970	0.3445045245
3971	0.3444438359
3972	0.3443979622
3973	0.3443492543
3974	0.3442863308
3975	0.3442406646
3976	0.3442059652
3977	0.3441442352
3978	0.3441162815
3979	0.344057105
3980	0.3439610558
3981	0.3439076523
3982	0.3438730548
3983	0.3437759228
3984	0.3437369303
3985	0.3437005741
3986	0.3436243793
3987	0.3435673019
3988	0.3435040769
3989	0.3434490992
3990	0.3433878179
3991	0.3433686148
3992	0.3433151545
3993	0.3432898192
3994	0.343234719
3995	0.343190676
3996	0.3431382814
3997	0.343043099
3998	0.3429962498
3999	0.3429673229
4000	0.3429035801
4001	0.3428512722
4002	0.3427784729
4003	0.3427255649
4004	0.3426589387
4005	0.3425986469
4006	0.3425661896
4007	0.3425101954
4008	0.3424298898
4009	0.3423732427
4010	0.342339146
4011	0.3422692137
4012	0.3422171736
4013	0.3421779282
4014	0.3421326729
4015	0.3420930479
4016	0.3420394698
4017	0.3420111178
4018	0.3419535692
4019	0.3419255918
4020	0.3419076235
4021	0.3418603735
4022	0.3418031323
4023	0.3417523339
4024	0.3417033409
4025	0.3416398136
4026	0.3415743281
4027	0.3415254259
4028	0.3414927381
4029	0.3414593161
4030	0.3414169572
4031	0.3413746798
4032	0.341297984
4033	0.3412417186
4034	0.3411949714
4035	0.3411699988
4036	0.341123949
4037	0.3410774851
4038	0.3410329967
4039	0.3409705494
4040	0.3408862344
4041	0.3408556419
4042	0.340808423
4043	0.3407737122
4044	0.3407306892
4045	0.3406677572
4046	0.3406020911
4047	0.3405776601
4048	0.3405190537
4049	0.3405032397
4050	0.3404403508
4051	0.3404022323
4052	0.3403338311
4053	0.3402941312
4054	0.340242343
4055	0.3401984794
4056	0.3401779669
4057	0.3401396104
4058	0.3400948196
4059	0.3400512527
4060	0.3400171745
4061	0.3399606294
4062	0.3399386356
4063	0.3398861888
4064	0.3398608172
4065	0.3398215224
4066	0.3397605325
4067	0.3397014409
4068	0.3396735926
4069	0.3395936514
4070	0.339549912
4071	0.3394976883
4072	0.3394585328
4073	0.3393965163
4074	0.3393674815
4075	0.3393244875
4076	0.3392548576
4077	0.3392097962
4078	0.3391339338
4079	0.3390876732
4080	0.3390340149
4081	0.3389754268
4082	0.3389292955
4083	0.3388898567
4084	0.3388347918
4085	0.338784858
4086	0.3387325639
4087	0.3386530618
4088	0.3386126208
4089	0.338550675
4090	0.3384932923
4091	0.3384264616
4092	0.3383854328
4093	0.3383488603
4094	0.3382997031
4095	0.3382187617
4096	0.3381454476
4097	0.3381157269
4098	0.3380578006
4099	0.3379962845
4100	0.3379330263
4101	0.3378953954
4102	0.3378329817
4103	0.337783207
4104	0.3377475405
4105	0.3376836445
4106	0.3376273143
4107	0.3375803784
4108	0.337550383
4109	0.3375164208
4110	0.3374710382
4111	0.337433801
4112	0.3373893546
4113	0.3373316787
4114	0.337289618
4115	0.3372323128
4116	0.337172241
4117	0.337097441
4118	0.3370481314
4119	0.3370133405
4120	0.3369717885
4121	0.3369303803
4122	0.336868366
4123	0.3368216481
4124	0.3367700288
4125	0.336710488
4126	0.3366653462
4127	0.3365819542
4128	0.3365315361
4129	0.3364866578
4130	0.3364317435
4131	0.3363962536
4132	0.3363774268
4133	0.3363140397
4134	0.3362735396
4135	0.3362250325
4136	0.3361434569
4137	0.3361077285
4138	0.3360826964
4139	0.3360399981
4140	0.3360059547
4141	0.3359225961
4142	0.3358790524
4143	0.3358235078
4144	0.3358006173
4145	0.3357623362
4146	0.335697487
4147	0.3356406705
4148	0.3355897264
4149	0.335564896
4150	0.3355186195
4151	0.3354521394
4152	0.3354063484
4153	0.3353706527
4154	0.3353343625
4155	0.3352369008
4156	0.3352040627
4157	0.3351653521
4158	0.3351254735
4159	0.335060051
4160	0.3349778688
4161	0.3349377741
4162	0.3348776256
4163	0.334833092
4164	0.3347803224
4165	0.3347295485
4166	0.3347016991
4167	0.3346319608
4168	0.3345851662
4169	0.3345247326
4170	0.3344656845
4171	0.3344217056
4172	0.3343805149
4173	0.3343408566
4174	0.3342897247
4175	0.3342585009
4176	0.3342069745
4177	0.3341515588
4178	0.3340907784
4179	0.3340488677
4180	0.3340155035
4181	0.3339375845
4182	0.333898678
4183	0.3338560003
4184	0.3338211045
4185	0.3337776676
4186	0.3337061938
4187	0.3336581581
4188	0.3336088725
4189	0.3335578304
4190	0.3335173725
4191	0.3334701588
4192	0.333440729
4193	0.3334050318
4194	0.3333645451
4195	0.3333184571
4196	0.3332671739
4197	0.3331901928
4198	0.3331676457
4199	0.3331015478
4200	0.3330355689
4201	0.3329802195
4202	0.332930004
4203	0.3328981574
4204	0.3328701943
4205	0.3328492622
4206	0.3328025117
4207	0.3327545669
4208	0.3326873991
4209	0.3326688755
4210	0.3326139108
4211	0.3325716464
4212	0.3325158637
4213	0.3324511483
4214	0.3324234352
4215	0.3323708036
4216	0.3323201767
4217	0.3322797423
4218	0.3322523381
4219	0.3322075769
4220	0.3321418837
4221	0.3320880653
4222	0.3320249916
4223	0.3319816806
4224	0.3319468463
4225	0.3319041775
4226	0.3318642834
4227	0.3318269026
4228	0.3317884473
4229	0.3316974402
4230	0.3316509392
4231	0.3316098479
4232	0.3315634854
4233	0.3315178948
4234	0.3314171631
4235	0.3313758875
4236	0.331340547
4237	0.3312623811
4238	0.3311890796
4239	0.3311564484
4240	0.3311197255
4241	0.3310621313
4242	0.3310288034
4243	0.3309812839
4244	0.3309161456
4245	0.3308625521
4246	0.3308265701
4247	0.3307644062
4248	0.3307402672
4249	0.3307046657
4250	0.3306654201
4251	0.330625009
4252	0.330592084
4253	0.3305097549
4254	0.330479419
4255	0.3304063432
4256	0.3303645176
4257	0.330318446
4258	0.3303070183
4259	0.3302624366
4260	0.330200036
4261	0.3301648072
4262	0.3301000926
4263	0.3300502322
4264	0.3299867969
4265	0.3299462212
4266	0.3298933576
4267	0.3298603602
4268	0.3298088332
4269	0.32976344
4270	0.3297080357
4271	0.3296676085
4272	0.3296315681
4273	0.3295736684
4274	0.3295315696
4275	0.3294910177
4276	0.3294428114
4277	0.3293986087
4278	0.3293553603
4279	0.3293162282
4280	0.3292665451
4281	0.3292087473
4282	0.3291673845
4283	0.3291289991
4284	0.3290862894
4285	0.3290305639
4286	0.3289846637
4287	0.3289324849
4288	0.3289002298
4289	0.328849545
4290	0.3287944821
4291	0.328721464
4292	0.3286690997
4293	0.3286270854
4294	0.328559895
4295	0.3285061363
4296	0.3284613412
4297	0.3283798711
4298	0.3283377594
4299	0.328318382
4300	0.3282578858
4301	0.3282144679
4302	0.3281452548
4303	0.3280985554
4304	0.3280537828
4305	0.3279749036
4306	0.3278872031
4307	0.3278219303
4308	0.3277721171
4309	0.3277237965
4310	0.3277056774
4311	0.3276626127
4312	0.3275985724
4313	0.3275607628
4314	0.3275091464
4315	0.3274814862
4316	0.3274119106
4317	0.3273640799
4318	0.3273151127
4319	0.3272400646
4320	0.3271828372
4321	0.3271415267
4322	0.3270948255
4323	0.3270574723
4324	0.3270170737
4325	0.3269712892
4326	0.326910806
4327	0.3268572178
4328	0.3268150702
4329	0.326751266
4330	0.3267132003
4331	0.3266740175
4332	0.3266292629
4333	0.326581094
4334	0.3265063898
4335	0.3264502513
4336	0.3264149173
4337	0.3263582741
4338	0.3262934711
