iter	Passed	Remaining
3222	53351	29415
3223	53367	29398
3224	53383	29381
3225	53410	29370
3226	53425	29353
3227	53442	29336
3228	53457	29319
3229	53473	29302
3230	53490	29286
3231	53506	29269
3232	53522	29252
3233	53538	29236
3234	53555	29219
3235	53571	29202
3236	53587	29186
3237	53604	29169
3238	53620	29152
3239	53636	29135
3240	53652	29119
3241	53669	29102
3242	53684	29085
3243	53701	29068
3244	53718	29052
3245	53734	29036
3246	53754	29021
3247	53771	29004
3248	53787	28988
3249	53803	28971
3250	53825	28957
3251	53847	28943
3252	53863	28926
3253	53879	28910
3254	53895	28893
3255	53913	28877
3256	53929	28860
3257	53945	28843
3258	53962	28827
3259	53978	28810
3260	53994	28793
3261	54012	28777
3262	54028	28761
3263	54044	28744
3264	54060	28727
3265	54077	28710
3266	54093	28694
3267	54109	28677
3268	54125	28660
3269	54141	28643
3270	54157	28626
3271	54173	28610
3272	54189	28593
3273	54206	28576
3274	54222	28559
3275	54238	28543
3276	54254	28526
3277	54270	28509
3278	54287	28493
3279	54304	28476
3280	54320	28460
3281	54336	28443
3282	54352	28426
3283	54413	28432
3284	54469	28437
3285	54493	28424
3286	54508	28406
3287	54523	28389
3288	54538	28372
3289	54553	28354
3290	54568	28336
3291	54582	28319
3292	54597	28301
3293	54611	28284
3294	54626	28266
3295	54641	28248
3296	54655	28231
3297	54670	28213
3298	54684	28195
3299	54699	28178
3300	54714	28160
3301	54729	28143
3302	54745	28126
3303	54761	28110
3304	54782	28095
3305	54800	28080
3306	54818	28063
3307	54834	28047
3308	54850	28030
3309	54866	28013
3310	54883	27996
3311	54900	27980
3312	54916	27963
3313	54932	27946
3314	54949	27930
3315	54965	27913
3316	54981	27896
3317	54997	27880
3318	55014	27863
3319	55030	27846
3320	55047	27830
3321	55063	27813
3322	55079	27796
3323	55096	27780
3324	55112	27763
3325	55129	27746
3326	55145	27730
3327	55161	27713
3328	55176	27696
3329	55193	27679
3330	55208	27662
3331	55225	27645
3332	55241	27629
3333	55258	27612
3334	55274	27595
3335	55290	27578
3336	55306	27561
3337	55322	27545
3338	55339	27528
3339	55355	27512
3340	55372	27495
3341	55387	27478
3342	55404	27462
3343	55421	27445
3344	55437	27428
3345	55453	27411
3346	55469	27394
3347	55492	27381
3348	55513	27367
3349	55530	27350
3350	55546	27334
3351	55562	27317
3352	55579	27300
3353	55595	27283
3354	55611	27266
3355	55626	27249
3356	55643	27233
3357	55660	27216
3358	55676	27200
3359	55693	27183
3360	55709	27166
3361	55725	27149
3362	55741	27133
3363	55758	27116
3364	55779	27102
3365	55795	27085
3366	55816	27071
3367	55832	27054
3368	55848	27037
3369	55864	27020
3370	55880	27003
3371	55896	26986
3372	55913	26970
3373	55928	26953
3374	55944	26936
3375	55960	26919
3376	55976	26902
3377	55992	26885
3378	56008	26868
3379	56025	26852
3380	56041	26835
3381	56057	26818
3382	56073	26802
3383	56090	26785
3384	56106	26768
3385	56122	26751
3386	56138	26734
3387	56154	26718
3388	56170	26701
3389	56186	26684
3390	56201	26667
3391	56217	26650
3392	56233	26633
3393	56249	26616
3394	56265	26599
3395	56281	26582
3396	56297	26566
3397	56313	26549
3398	56330	26532
3399	56346	26516
3400	56363	26499
3401	56379	26482
3402	56396	26466
3403	56412	26449
3404	56428	26432
3405	56444	26416
3406	56462	26399
3407	56478	26383
3408	56495	26366
3409	56511	26350
3410	56535	26336
3411	56554	26321
3412	56570	26304
3413	56586	26287
3414	56602	26270
3415	56619	26254
3416	56634	26237
3417	56650	26220
3418	56665	26203
3419	56681	26186
3420	56701	26171
3421	56721	26155
3422	56737	26139
3423	56753	26122
3424	56769	26105
3425	56790	26090
3426	56812	26076
3427	56828	26059
3428	56843	26042
3429	56859	26026
3430	56875	26009
3431	56891	25992
3432	56907	25975
3433	56924	25959
3434	56940	25942
3435	56956	25925
3436	56972	25908
3437	56988	25891
3438	57004	25875
3439	57021	25858
3440	57037	25841
3441	57053	25824
3442	57069	25807
3443	57084	25790
3444	57100	25774
3445	57117	25757
3446	57133	25740
3447	57149	25724
3448	57165	25707
3449	57181	25690
3450	57197	25673
3451	57213	25656
3452	57230	25639
3453	57246	25623
3454	57262	25606
3455	57278	25589
3456	57294	25572
3457	57310	25555
3458	57326	25539
3459	57344	25523
3460	57360	25506
3461	57376	25489
3462	57392	25472
3463	57408	25456
3464	57425	25439
3465	57441	25422
3466	57457	25406
3467	57474	25389
3468	57490	25372
3469	57507	25356
3470	57524	25339
3471	57540	25322
3472	57562	25308
3473	57584	25294
3474	57602	25278
3475	57618	25261
3476	57635	25245
3477	57651	25228
3478	57668	25212
3479	57685	25195
3480	57700	25178
3481	57718	25162
3482	57734	25146
3483	57750	25129
3484	57766	25112
3485	57784	25096
3486	57801	25079
3487	57818	25063
3488	57834	25046
3489	57850	25029
3490	57866	25013
3491	57883	24996
3492	57899	24979
3493	57915	24963
3494	57932	24946
3495	57949	24930
3496	57966	24913
3497	57982	24896
3498	57998	24880
3499	58015	24863
3500	58031	24846
3501	58047	24830
3502	58063	24813
3503	58079	24796
3504	58094	24779
3505	58111	24762
3506	58126	24745
3507	58142	24728
3508	58159	24712
3509	58175	24695
3510	58192	24679
3511	58208	24662
3512	58224	24645
3513	58241	24628
3514	58257	24612
3515	58273	24595
3516	58290	24579
3517	58307	24562
3518	58323	24546
3519	58339	24529
3520	58355	24512
3521	58371	24495
3522	58387	24478
3523	58403	24461
3524	58420	24445
3525	58436	24428
3526	58452	24411
3527	58468	24395
3528	58484	24378
3529	58501	24361
3530	58517	24345
3531	58533	24328
3532	58549	24311
3533	58564	24294
3534	58580	24277
3535	58604	24263
3536	58626	24249
3537	58642	24232
3538	58659	24216
3539	58675	24199
3540	58692	24183
3541	58708	24166
3542	58724	24149
3543	58739	24132
3544	58756	24115
3545	58773	24099
3546	58794	24084
3547	58815	24070
3548	58831	24053
3549	58848	24036
3550	58864	24019
3551	58879	24002
3552	58895	23985
3553	58911	23969
3554	58927	23952
3555	58945	23936
3556	58961	23919
3557	58977	23902
3558	58994	23886
3559	59009	23869
3560	59026	23852
3561	59042	23835
3562	59058	23819
3563	59075	23802
3564	59092	23786
3565	59108	23769
3566	59123	23752
3567	59140	23735
3568	59156	23719
3569	59173	23702
3570	59190	23686
3571	59206	23669
3572	59223	23652
3573	59239	23636
3574	59255	23619
3575	59271	23602
3576	59287	23585
3577	59303	23568
3578	59318	23551
3579	59334	23534
3580	59351	23518
3581	59366	23501
3582	59382	23484
3583	59398	23467
3584	59415	23451
3585	59432	23434
3586	59448	23417
3587	59464	23401
3588	59480	23384
3589	59497	23368
3590	59514	23351
3591	59530	23334
3592	59547	23318
3593	59564	23301
3594	59580	23285
3595	59596	23268
3596	59613	23252
3597	59633	23236
3598	59654	23222
3599	59671	23205
3600	59689	23189
3601	59709	23174
3602	59726	23157
3603	59741	23140
3604	59759	23124
3605	59778	23108
3606	59796	23093
3607	59818	23078
3608	59834	23061
3609	59850	23045
3610	59866	23028
3611	59883	23011
3612	59899	22995
3613	59916	22978
3614	59931	22961
3615	59947	22944
3616	59963	22927
3617	59980	22911
3618	59996	22894
3619	60013	22878
3620	60029	22861
3621	60045	22844
3622	60061	22827
3623	60077	22810
3624	60092	22793
3625	60108	22777
3626	60124	22760
3627	60140	22743
3628	60157	22726
3629	60173	22710
3630	60189	22693
3631	60205	22676
3632	60221	22659
3633	60237	22642
3634	60253	22625
3635	60269	22609
3636	60285	22592
3637	60301	22575
3638	60317	22559
3639	60333	22542
3640	60348	22525
3641	60365	22508
3642	60381	22491
3643	60397	22475
3644	60414	22458
3645	60430	22441
3646	60446	22425
3647	60462	22408
3648	60478	22391
3649	60494	22374
3650	60511	22358
3651	60527	22341
3652	60544	22325
3653	60560	22308
3654	60577	22291
3655	60593	22275
3656	60609	22258
3657	60626	22241
3658	60642	22225
3659	60664	22210
3660	60686	22195
3661	60705	22180
3662	60721	22163
3663	60737	22146
3664	60754	22130
3665	60770	22113
3666	60786	22096
3667	60810	22082
3668	60827	22066
3669	60844	22049
3670	60861	22033
3671	60877	22016
3672	60894	22000
3673	60910	21983
3674	60926	21966
3675	60943	21950
3676	60959	21933
3677	60976	21916
3678	60992	21900
3679	61009	21883
3680	61026	21867
3681	61043	21850
3682	61059	21834
3683	61076	21817
3684	61092	21800
3685	61108	21784
3686	61125	21767
3687	61141	21750
3688	61158	21734
3689	61174	21717
3690	61190	21700
3691	61205	21683
3692	61221	21667
3693	61237	21650
3694	61253	21633
3695	61270	21616
3696	61285	21599
3697	61301	21583
3698	61317	21566
3699	61333	21549
3700	61348	21532
3701	61363	21515
3702	61379	21498
3703	61394	21481
3704	61411	21465
3705	61427	21448
3706	61443	21431
3707	61459	21414
3708	61476	21398
3709	61492	21381
3710	61508	21364
3711	61525	21348
3712	61541	21331
3713	61557	21314
3714	61573	21298
3715	61590	21281
3716	61607	21264
3717	61623	21248
3718	61639	21231
3719	61656	21215
3720	61672	21198
3721	61692	21183
3722	61714	21168
3723	61733	21152
3724	61750	21135
3725	61767	21119
3726	61786	21103
3727	61810	21089
3728	61827	21073
3729	61843	21056
3730	61859	21039
3731	61875	21023
3732	61892	21006
3733	61909	20990
3734	61925	20973
3735	61942	20956
3736	61957	20939
3737	61973	20923
3738	61989	20906
3739	62005	20889
3740	62022	20873
3741	62038	20856
3742	62055	20839
3743	62070	20822
3744	62086	20806
3745	62102	20789
3746	62118	20772
3747	62134	20755
3748	62150	20739
3749	62167	20722
3750	62183	20705
3751	62199	20688
3752	62216	20672
3753	62232	20655
3754	62248	20639
3755	62265	20622
3756	62282	20606
3757	62300	20589
3758	62316	20573
3759	62332	20556
3760	62348	20539
3761	62363	20522
3762	62380	20506
3763	62396	20489
3764	62412	20472
3765	62428	20455
3766	62444	20439
3767	62461	20422
3768	62477	20405
3769	62493	20389
3770	62509	20372
3771	62525	20355
3772	62541	20338
3773	62557	20322
3774	62573	20305
3775	62589	20288
3776	62605	20271
3777	62621	20255
3778	62638	20238
3779	62654	20221
3780	62671	20205
3781	62687	20188
3782	62706	20172
3783	62726	20157
3784	62748	20142
3785	62768	20127
3786	62786	20110
3787	62810	20096
3788	62827	20080
3789	62844	20063
3790	62860	20047
3791	62878	20030
3792	62894	20014
3793	62911	19997
3794	62928	19981
3795	62943	19964
3796	62959	19947
3797	62976	19930
3798	62992	19914
3799	63009	19897
3800	63025	19881
3801	63041	19864
3802	63057	19847
3803	63074	19830
3804	63091	19814
3805	63107	19797
3806	63122	19780
3807	63139	19764
3808	63155	19747
3809	63172	19731
3810	63189	19714
3811	63205	19697
3812	63221	19681
3813	63236	19664
3814	63253	19647
3815	63269	19630
3816	63286	19614
3817	63302	19597
3818	63318	19580
3819	63334	19564
3820	63351	19547
3821	63368	19531
3822	63383	19514
3823	63400	19497
3824	63416	19480
3825	63433	19464
3826	63450	19447
3827	63466	19431
3828	63482	19414
3829	63499	19397
3830	63515	19381
3831	63531	19364
3832	63547	19347
3833	63564	19331
3834	63580	19314
3835	63597	19297
3836	63612	19281
3837	63628	19264
3838	63645	19247
3839	63661	19231
3840	63678	19214
3841	63694	19197
3842	63711	19181
3843	63728	19164
3844	63745	19148
3845	63766	19133
3846	63791	19119
3847	63813	19104
3848	63829	19087
3849	63846	19070
3850	63862	19054
3851	63878	19037
3852	63895	19021
3853	63911	19004
3854	63928	18987
3855	63945	18971
3856	63961	18954
3857	63977	18937
3858	63993	18921
3859	64009	18904
3860	64025	18887
3861	64041	18870
3862	64057	18854
3863	64073	18837
3864	64089	18820
3865	64105	18803
3866	64121	18787
3867	64137	18770
3868	64154	18753
3869	64170	18737
3870	64186	18720
3871	64203	18703
3872	64219	18687
3873	64236	18670
3874	64253	18654
3875	64269	18637
3876	64284	18620
3877	64300	18603
3878	64317	18587
3879	64334	18570
3880	64350	18554
3881	64367	18537
3882	64383	18520
3883	64400	18504
3884	64416	18487
3885	64432	18470
3886	64448	18454
3887	64465	18437
3888	64481	18420
3889	64497	18404
3890	64512	18387
3891	64529	18370
3892	64545	18353
3893	64561	18337
3894	64577	18320
3895	64593	18303
3896	64609	18286
3897	64625	18270
3898	64641	18253
3899	64657	18236
3900	64673	18220
3901	64690	18203
3902	64705	18186
3903	64721	18169
3904	64738	18153
3905	64754	18136
3906	64770	18119
3907	64796	18105
3908	64819	18091
3909	64836	18074
3910	64853	18058
3911	64870	18041
3912	64886	18024
3913	64903	18008
3914	64918	17991
3915	64935	17974
3916	64951	17958
3917	64967	17941
3918	64983	17924
3919	65000	17908
3920	65017	17891
3921	65033	17875
3922	65050	17858
3923	65066	17841
3924	65082	17825
3925	65100	17808
3926	65116	17792
3927	65132	17775
3928	65148	17758
3929	65165	17742
3930	65180	17725
3931	65197	17708
3932	65213	17692
3933	65229	17675
3934	65245	17658
3935	65261	17641
3936	65277	17625
3937	65293	17608
3938	65309	17591
3939	65325	17574
3940	65340	17557
3941	65356	17541
3942	65372	17524
3943	65388	17507
3944	65405	17491
3945	65421	17474
3946	65437	17457
3947	65453	17440
3948	65468	17424
3949	65485	17407
3950	65501	17390
3951	65517	17373
3952	65533	17357
3953	65548	17340
3954	65565	17323
3955	65581	17307
3956	65597	17290
3957	65614	17273
3958	65630	17257
3959	65646	17240
3960	65663	17223
3961	65679	17207
3962	65699	17191
3963	65717	17175
3964	65733	17158
3965	65749	17141
3966	65766	17125
3967	65789	17110
3968	65807	17094
3969	65828	17078
3970	65851	17064
3971	65871	17048
3972	65886	17031
3973	65902	17014
3974	65918	16997
3975	65935	16981
3976	65951	16964
3977	65967	16948
3978	65983	16931
3979	66000	16914
3980	66016	16898
3981	66032	16881
3982	66049	16864
3983	66065	16848
3984	66081	16831
3985	66097	16814
3986	66114	16798
3987	66130	16781
3988	66146	16764
3989	66162	16747
3990	66177	16731
3991	66193	16714
3992	66209	16697
3993	66225	16680
3994	66242	16664
3995	66258	16647
3996	66274	16630
3997	66291	16614
3998	66306	16597
3999	66322	16580
4000	66338	16563
4001	66354	16547
4002	66370	16530
4003	66387	16513
4004	66403	16497
4005	66419	16480
4006	66435	16463
4007	66451	16447
4008	66468	16430
4009	66484	16413
4010	66500	16397
4011	66517	16380
4012	66533	16363
4013	66549	16347
4014	66565	16330
4015	66581	16313
4016	66597	16297
4017	66612	16280
4018	66628	16263
4019	66644	16246
4020	66659	16229
4021	66676	16213
4022	66692	16196
4023	66709	16179
4024	66725	16163
4025	66741	16146
4026	66757	16129
4027	66773	16113
4028	66793	16097
4029	66815	16082
4030	66831	16065
4031	66846	16048
4032	66866	16032
4033	66890	16017
4034	66908	16001
4035	66924	15984
4036	66940	15968
4037	66956	15951
4038	66972	15934
4039	66988	15918
4040	67005	15901
4041	67022	15885
4042	67039	15868
4043	67054	15851
4044	67071	15835
4045	67087	15818
4046	67103	15801
4047	67119	15784
4048	67136	15768
4049	67151	15751
4050	67167	15734
4051	67183	15718
4052	67200	15701
4053	67216	15685
4054	67233	15668
4055	67248	15651
4056	67266	15635
4057	67282	15618
4058	67297	15601
4059	67313	15584
4060	67329	15568
4061	67345	15551
4062	67361	15534
4063	67377	15518
4064	67393	15501
4065	67409	15484
4066	67426	15468
4067	67443	15451
4068	67458	15434
4069	67475	15418
4070	67491	15401
4071	67507	15384
4072	67523	15368
4073	67540	15351
4074	67556	15334
4075	67572	15318
4076	67589	15301
4077	67607	15285
4078	67623	15268
4079	67640	15252
4080	67656	15235
4081	67673	15219
4082	67689	15202
4083	67705	15185
4084	67721	15168
4085	67737	15152
4086	67753	15135
4087	67770	15119
4088	67786	15102
4089	67803	15085
4090	67824	15070
4091	67839	15053
4092	67855	15036
4093	67871	15019
4094	67886	15003
4095	67906	14987
4096	67927	14971
4097	67946	14955
4098	67963	14939
4099	67979	14922
4100	67996	14905
4101	68012	14889
4102	68028	14872
4103	68044	14855
4104	68060	14839
4105	68077	14822
4106	68093	14805
4107	68110	14789
4108	68126	14772
4109	68142	14755
4110	68158	14739
4111	68175	14722
4112	68191	14705
4113	68207	14689
4114	68223	14672
4115	68240	14656
4116	68255	14639
4117	68272	14622
4118	68288	14606
4119	68304	14589
4120	68320	14572
4121	68336	14555
4122	68353	14539
4123	68370	14522
4124	68386	14506
4125	68402	14489
4126	68419	14472
4127	68435	14456
4128	68451	14439
4129	68467	14422
4130	68483	14406
4131	68498	14389
4132	68515	14372
4133	68531	14356
4134	68547	14339
4135	68563	14322
4136	68580	14306
4137	68596	14289
4138	68612	14272
4139	68628	14256
4140	68644	14239
4141	68660	14222
4142	68676	14206
4143	68698	14190
4144	68716	14174
4145	68732	14157
4146	68749	14141
4147	68765	14124
4148	68781	14107
4149	68801	14091
4150	68823	14076
4151	68839	14059
4152	68855	14043
4153	68872	14026
4154	68888	14009
4155	68905	13993
4156	68921	13976
4157	68941	13960
4158	68962	13945
4159	68982	13929
4160	68999	13912
4161	69015	13895
4162	69031	13879
4163	69047	13862
4164	69064	13845
4165	69080	13829
4166	69096	13812
4167	69112	13796
4168	69128	13779
4169	69145	13762
4170	69162	13746
4171	69178	13729
4172	69194	13712
4173	69210	13696
4174	69227	13679
4175	69270	13668
4176	69315	13657
4177	69344	13643
4178	69363	13627
4179	69379	13610
4180	69393	13593
4181	69408	13576
4182	69423	13559
4183	69437	13542
4184	69452	13525
4185	69466	13508
4186	69481	13491
4187	69496	13474
4188	69509	13457
4189	69524	13440
4190	69538	13423
4191	69553	13406
4192	69567	13389
4193	69582	13372
4194	69598	13355
4195	69615	13339
4196	69631	13322
4197	69648	13305
4198	69663	13289
4199	69679	13272
4200	69695	13255
4201	69712	13239
4202	69729	13222
4203	69746	13205
4204	69766	13190
4205	69787	13174
4206	69803	13157
4207	69818	13140
4208	69835	13124
4209	69851	13107
4210	69867	13090
4211	69883	13074
4212	69899	13057
4213	69915	13040
4214	69937	13025
4215	69959	13009
4216	69976	12993
4217	69992	12976
4218	70007	12959
4219	70023	12942
4220	70040	12926
4221	70056	12909
4222	70072	12892
4223	70089	12876
4224	70105	12859
4225	70121	12842
4226	70137	12826
4227	70153	12809
4228	70169	12792
4229	70186	12776
4230	70203	12759
4231	70219	12743
4232	70236	12726
4233	70252	12709
4234	70268	12693
4235	70284	12676
4236	70300	12659
4237	70316	12643
4238	70333	12626
4239	70348	12609
4240	70364	12592
4241	70381	12576
4242	70397	12559
4243	70413	12543
4244	70430	12526
4245	70446	12509
4246	70462	12493
4247	70479	12476
4248	70495	12459
4249	70511	12443
4250	70527	12426
4251	70543	12409
4252	70558	12392
4253	70574	12376
4254	70591	12359
4255	70608	12343
4256	70624	12326
4257	70640	12309
4258	70655	12292
4259	70671	12276
4260	70688	12259
4261	70703	12242
4262	70720	12226
4263	70737	12209
4264	70758	12194
4265	70782	12178
4266	70798	12162
4267	70814	12145
4268	70831	12128
4269	70847	12112
4270	70864	12095
4271	70880	12078
4272	70896	12062
4273	70912	12045
4274	70929	12029
4275	70945	12012
4276	70965	11996
4277	70987	11980
4278	71007	11964
4279	71023	11947
4280	71040	11931
4281	71057	11914
4282	71073	11898
4283	71089	11881
4284	71105	11864
4285	71122	11848
4286	71138	11831
4287	71154	11814
4288	71170	11798
4289	71187	11781
4290	71203	11764
4291	71219	11748
4292	71236	11731
4293	71252	11714
4294	71269	11698
4295	71285	11681
4296	71302	11665
4297	71319	11648
4298	71335	11632
4299	71350	11615
4300	71367	11598
4301	71384	11582
4302	71401	11565
4303	71417	11548
4304	71433	11532
4305	71449	11515
4306	71467	11499
4307	71484	11482
4308	71500	11465
4309	71517	11449
4310	71532	11432
4311	71548	11415
4312	71565	11399
4313	71581	11382
4314	71598	11366
4315	71614	11349
4316	71630	11332
4317	71646	11316
4318	71668	11300
4319	71685	11283
4320	71702	11267
4321	71718	11250
4322	71734	11233
4323	71750	11217
4324	71769	11201
4325	71790	11185
4326	71806	11168
4327	71822	11151
4328	71838	11135
4329	71855	11118
4330	71871	11101
4331	71887	11085
4332	71903	11068
4333	71919	11051
4334	71936	11035
4335	71953	11018
4336	71969	11002
4337	71985	10985
4338	72004	10969
4339	72027	10953
4340	72047	10937
4341	72063	10920
4342	72079	10903
4343	72095	10887
4344	72111	10870
4345	72128	10854
4346	72144	10837
4347	72160	10820
4348	72177	10804
4349	72197	10788
4350	72213	10771
4351	72230	10754
4352	72247	10738
4353	72263	10721
4354	72279	10705
4355	72295	10688
4356	72311	10671
4357	72328	10655
4358	72344	10638
4359	72359	10621
4360	72376	10605
4361	72393	10588
4362	72408	10571
4363	72424	10555
4364	72440	10538
4365	72456	10521
4366	72473	10505
4367	72490	10488
4368	72506	10471
4369	72522	10455
4370	72538	10438
4371	72554	10421
4372	72569	10405
4373	72585	10388
4374	72602	10371
4375	72618	10355
4376	72635	10338
4377	72651	10321
4378	72667	10305
4379	72682	10288
4380	72698	10271
4381	72714	10255
4382	72730	10238
4383	72746	10221
4384	72766	10205
4385	72788	10189
4386	72805	10173
4387	72821	10156
4388	72837	10139
4389	72853	10123
4390	72870	10106
4391	72886	10089
4392	72903	10073
4393	72919	10056
4394	72935	10040
4395	72951	10023
4396	72968	10006
4397	72984	9990
4398	73001	9973
4399	73017	9956
4400	73033	9940
4401	73054	9924
4402	73075	9908
4403	73091	9891
4404	73107	9874
4405	73123	9858
4406	73140	9841
4407	73156	9824
4408	73171	9808
4409	73186	9791
4410	73203	9774
4411	73218	9758
4412	73235	9741
4413	73250	9724
4414	73266	9708
4415	73283	9691
4416	73299	9674
4417	73316	9658
4418	73332	9641
4419	73349	9624
4420	73366	9608
4421	73382	9591
4422	73398	9575
4423	73415	9558
4424	73431	9541
4425	73447	9525
4426	73463	9508
4427	73479	9491
4428	73496	9475
4429	73512	9458
4430	73528	9442
4431	73545	9425
4432	73561	9408
4433	73577	9392
4434	73592	9375
4435	73609	9358
4436	73624	9342
4437	73641	9325
4438	73656	9308
4439	73672	9292
4440	73690	9275
4441	73706	9258
4442	73722	9242
4443	73739	9225
4444	73756	9209
4445	73777	9193
4446	73797	9176
4447	73813	9160
4448	73829	9143
4449	73846	9127
4450	73863	9110
4451	73880	9093
4452	73896	9077
4453	73913	9060
4454	73930	9044
4455	73946	9027
4456	73963	9010
4457	73978	8994
4458	73994	8977
4459	74011	8960
4460	74027	8944
4461	74043	8927
4462	74058	8910
4463	74078	8894
4464	74102	8879
4465	74121	8862
4466	74136	8845
4467	74153	8829
4468	74169	8812
4469	74185	8796
4470	74201	8779
4471	74218	8762
4472	74233	8746
4473	74249	8729
4474	74264	8712
4475	74280	8695
4476	74295	8679
4477	74310	8662
4478	74325	8645
4479	74341	8628
4480	74358	8612
4481	74374	8595
4482	74391	8579
4483	74408	8562
4484	74424	8545
4485	74439	8529
4486	74457	8512
4487	74473	8496
4488	74490	8479
4489	74507	8462
4490	74523	8446
4491	74540	8429
4492	74557	8413
4493	74574	8396
4494	74591	8380
4495	74607	8363
4496	74624	8346
4497	74641	8330
4498	74657	8313
4499	74674	8297
4500	74689	8280
4501	74705	8263
4502	74724	8247
4503	74748	8231
4504	74764	8214
4505	74779	8198
4506	74794	8181
4507	74810	8164
4508	74826	8148
4509	74842	8131
4510	74858	8114
4511	74875	8098
4512	74891	8081
4513	74908	8065
4514	74924	8048
4515	74940	8031
4516	74956	8015
4517	74973	7998
4518	74989	7981
4519	75005	7965
4520	75022	7948
4521	75038	7932
4522	75054	7915
4523	75074	7899
4524	75096	7883
4525	75114	7866
4526	75131	7850
4527	75147	7833
4528	75163	7816
4529	75179	7800
4530	75195	7783
4531	75210	7766
4532	75226	7750
4533	75243	7733
4534	75259	7716
4535	75275	7700
4536	75292	7683
4537	75308	7666
4538	75325	7650
4539	75342	7633
4540	75359	7617
4541	75375	7600
4542	75392	7584
4543	75408	7567
4544	75424	7550
4545	75440	7534
4546	75456	7517
4547	75473	7500
4548	75490	7484
4549	75506	7467
4550	75522	7450
4551	75537	7434
4552	75553	7417
4553	75569	7400
4554	75586	7384
4555	75602	7367
4556	75617	7351
4557	75633	7334
4558	75649	7317
4559	75666	7301
4560	75682	7284
4561	75698	7267
4562	75714	7251
4563	75736	7235
4564	75757	7218
4565	75773	7202
4566	75789	7185
4567	75806	7169
4568	75822	7152
4569	75838	7135
4570	75855	7119
4571	75871	7102
4572	75887	7085
4573	75903	7069
4574	75919	7052
4575	75935	7036
4576	75951	7019
4577	75968	7002
4578	75984	6986
4579	76000	6969
4580	76016	6952
4581	76032	6936
4582	76048	6919
4583	76065	6902
4584	76082	6886
4585	76098	6869
4586	76122	6853
4587	76141	6837
4588	76156	6820
4589	76172	6804
4590	76189	6787
4591	76205	6770
4592	76222	6754
4593	76238	6737
4594	76254	6720
4595	76270	6704
4596	76286	6687
4597	76303	6671
4598	76319	6654
4599	76336	6637
4600	76353	6621
4601	76369	6604
4602	76386	6588
4603	76402	6571
4604	76419	6554
4605	76435	6538
4606	76451	6521
4607	76467	6505
4608	76484	6488
4609	76499	6471
4610	76516	6455
4611	76532	6438
4612	76549	6421
4613	76565	6405
4614	76581	6388
4615	76597	6372
4616	76613	6355
4617	76629	6338
4618	76645	6322
4619	76662	6305
4620	76679	6288
4621	76694	6272
4622	76711	6255
4623	76730	6239
4624	76755	6223
4625	76770	6206
4626	76787	6190
4627	76803	6173
4628	76819	6156
4629	76835	6140
4630	76851	6123
4631	76867	6106
4632	76884	6090
4633	76901	6073
4634	76917	6057
4635	76933	6040
4636	76949	6023
4637	76965	6007
4638	76981	5990
4639	76997	5973
4640	77014	5957
4641	77030	5940
4642	77047	5924
4643	77063	5907
4644	77079	5890
4645	77096	5874
4646	77112	5857
4647	77130	5841
4648	77151	5824
4649	77173	5808
4650	77189	5792
4651	77206	5775
4652	77223	5758
4653	77239	5742
4654	77255	5725
4655	77272	5709
4656	77288	5692
4657	77304	5675
4658	77321	5659
4659	77337	5642
4660	77353	5625
4661	77368	5609
4662	77384	5592
4663	77400	5576
4664	77416	5559
4665	77432	5542
4666	77448	5526
4667	77463	5509
4668	77479	5492
4669	77496	5476
4670	77512	5459
4671	77529	5443
4672	77545	5426
4673	77562	5409
4674	77577	5393
4675	77594	5376
4676	77610	5359
4677	77631	5343
4678	77649	5327
4679	77666	5310
4680	77682	5293
4681	77699	5277
4682	77715	5260
4683	77737	5244
4684	77757	5228
4685	77774	5211
4686	77790	5194
4687	77806	5178
4688	77822	5161
4689	77838	5144
4690	77854	5128
4691	77871	5111
4692	77887	5095
4693	77903	5078
4694	77919	5061
4695	77936	5045
4696	77953	5028
4697	77969	5012
4698	77985	4995
4699	78001	4978
4700	78016	4962
4701	78032	4945
4702	78048	4928
4703	78064	4912
4704	78081	4895
4705	78097	4879
4706	78113	4862
4707	78130	4845
4708	78146	4829
4709	78161	4812
4710	78183	4796
4711	78205	4779
4712	78223	4763
4713	78240	4746
4714	78256	4730
4715	78272	4713
4716	78288	4696
4717	78305	4680
4718	78322	4663
4719	78338	4647
4720	78354	4630
4721	78370	4613
4722	78386	4597
4723	78403	4580
4724	78419	4564
4725	78435	4547
4726	78452	4530
4727	78468	4514
4728	78485	4497
4729	78501	4481
4730	78517	4464
4731	78534	4447
4732	78550	4431
4733	78566	4414
4734	78582	4397
4735	78599	4381
4736	78615	4364
4737	78632	4348
4738	78648	4331
4739	78666	4315
4740	78682	4298
4741	78698	4281
4742	78715	4265
4743	78737	4248
4744	78756	4232
4745	78774	4215
4746	78789	4199
4747	78805	4182
4748	78822	4166
4749	78838	4149
4750	78855	4132
4751	78871	4116
4752	78888	4099
4753	78904	4083
4754	78921	4066
4755	78937	4049
4756	78954	4033
4757	78970	4016
4758	78987	3999
4759	79003	3983
4760	79019	3966
4761	79035	3950
4762	79052	3933
4763	79069	3916
4764	79085	3900
4765	79101	3883
4766	79147	3868
4767	79205	3853
4768	79236	3838
4769	79255	3821
4770	79269	3804
4771	79283	3788
4772	79298	3771
4773	79312	3754
4774	79326	3737
4775	79341	3721
